"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"DATA LOGGER_VALUE{5}";"05/06/2024 22:15:12";761;1;45448927225,081
"variables supervision_ANGLE VENT";"05/06/2024 22:15:12";244;1;45448927225,081
"variables supervision_VITESSE VENT";"05/06/2024 22:15:12";54;1;45448927225,081
"DATA_METEO_Static_1{16}";"05/06/2024 22:15:12";0;1;45448927225,081
"variables supervision_IRRADIATION";"05/06/2024 22:16:12";0;1;45448927919,5949
"DATA LOGGER_VALUE{0}";"05/06/2024 22:16:12";211;1;45448927919,5949
"DATA LOGGER_VALUE{1}";"05/06/2024 22:16:12";206;1;45448927919,5949
"DATA LOGGER_VALUE{5}";"05/06/2024 22:16:12";765;1;45448927919,5949
"variables supervision_ANGLE VENT";"05/06/2024 22:16:12";244;1;45448927919,5949
"variables supervision_VITESSE VENT";"05/06/2024 22:16:12";39;1;45448927919,5949
"DATA_METEO_Static_1{16}";"05/06/2024 22:16:12";0;1;45448927919,5949
"variables supervision_IRRADIATION";"05/06/2024 22:17:12";0;1;45448928612,9861
"DATA LOGGER_VALUE{0}";"05/06/2024 22:17:12";211;1;45448928612,9861
"DATA LOGGER_VALUE{1}";"05/06/2024 22:17:12";206;1;45448928612,9861
"DATA LOGGER_VALUE{5}";"05/06/2024 22:17:12";765;1;45448928612,9861
"variables supervision_ANGLE VENT";"05/06/2024 22:17:12";244;1;45448928612,9861
"variables supervision_VITESSE VENT";"05/06/2024 22:17:12";39;1;45448928612,9861
"DATA_METEO_Static_1{16}";"05/06/2024 22:17:12";0;1;45448928612,9861
"variables supervision_IRRADIATION";"05/06/2024 22:18:12";0;1;45448929307,4653
"DATA LOGGER_VALUE{0}";"05/06/2024 22:18:12";210;1;45448929307,4653
"DATA LOGGER_VALUE{1}";"05/06/2024 22:18:12";206;1;45448929307,4653
"DATA LOGGER_VALUE{5}";"05/06/2024 22:18:12";767;1;45448929307,4653
"variables supervision_ANGLE VENT";"05/06/2024 22:18:12";241;1;45448929307,4653
"variables supervision_VITESSE VENT";"05/06/2024 22:18:12";61;1;45448929307,4653
"DATA_METEO_Static_1{16}";"05/06/2024 22:18:12";0;1;45448929307,4653
"variables supervision_IRRADIATION";"05/06/2024 22:19:12";0;1;45448930001,9907
"DATA LOGGER_VALUE{0}";"05/06/2024 22:19:12";210;1;45448930001,9907
"DATA LOGGER_VALUE{1}";"05/06/2024 22:19:12";206;1;45448930001,9907
"DATA LOGGER_VALUE{5}";"05/06/2024 22:19:12";769;1;45448930001,9907
"variables supervision_ANGLE VENT";"05/06/2024 22:19:12";220;1;45448930001,9907
"variables supervision_VITESSE VENT";"05/06/2024 22:19:12";53;1;45448930001,9907
"DATA_METEO_Static_1{16}";"05/06/2024 22:19:12";0;1;45448930001,9907
"variables supervision_IRRADIATION";"05/06/2024 22:20:12";0;1;45448930696,5162
"DATA LOGGER_VALUE{0}";"05/06/2024 22:20:12";210;1;45448930696,5162
"DATA LOGGER_VALUE{1}";"05/06/2024 22:20:12";205;1;45448930696,5162
"DATA LOGGER_VALUE{5}";"05/06/2024 22:20:12";769;1;45448930696,5162
"variables supervision_ANGLE VENT";"05/06/2024 22:20:12";245;1;45448930696,5162
"variables supervision_VITESSE VENT";"05/06/2024 22:20:12";56;1;45448930696,5162
"DATA_METEO_Static_1{16}";"05/06/2024 22:20:12";0;1;45448930696,5162
"variables supervision_IRRADIATION";"05/06/2024 22:21:12";0;1;45448931391,0995
"DATA LOGGER_VALUE{0}";"05/06/2024 22:21:12";210;1;45448931391,0995
"DATA LOGGER_VALUE{1}";"05/06/2024 22:21:12";205;1;45448931391,0995
"DATA LOGGER_VALUE{5}";"05/06/2024 22:21:12";769;1;45448931391,0995
"variables supervision_ANGLE VENT";"05/06/2024 22:21:12";245;1;45448931391,0995
"variables supervision_VITESSE VENT";"05/06/2024 22:21:12";56;1;45448931391,0995
"DATA_METEO_Static_1{16}";"05/06/2024 22:21:12";0;1;45448931391,0995
"variables supervision_IRRADIATION";"05/06/2024 22:22:12";0;1;45448932085,5787
"DATA LOGGER_VALUE{0}";"05/06/2024 22:22:12";209;1;45448932085,5787
"DATA LOGGER_VALUE{1}";"05/06/2024 22:22:12";205;1;45448932085,5787
"DATA LOGGER_VALUE{5}";"05/06/2024 22:22:12";774;1;45448932085,5787
"variables supervision_ANGLE VENT";"05/06/2024 22:22:12";237;1;45448932085,5787
"variables supervision_VITESSE VENT";"05/06/2024 22:22:12";22;1;45448932085,5787
"DATA_METEO_Static_1{16}";"05/06/2024 22:22:12";0;1;45448932085,5787
"variables supervision_IRRADIATION";"05/06/2024 22:23:12";0;1;45448932780,2199
"DATA LOGGER_VALUE{0}";"05/06/2024 22:23:12";210;1;45448932780,2199
"DATA LOGGER_VALUE{1}";"05/06/2024 22:23:12";205;1;45448932780,2199
"DATA LOGGER_VALUE{5}";"05/06/2024 22:23:12";775;1;45448932780,2199
"variables supervision_ANGLE VENT";"05/06/2024 22:23:12";269;1;45448932780,2199
"variables supervision_VITESSE VENT";"05/06/2024 22:23:12";54;1;45448932780,2199
"DATA_METEO_Static_1{16}";"05/06/2024 22:23:12";0;1;45448932780,2199
"variables supervision_IRRADIATION";"05/06/2024 22:24:12";0;1;45448933474,7222
"DATA LOGGER_VALUE{0}";"05/06/2024 22:24:12";209;1;45448933474,7222
"DATA LOGGER_VALUE{1}";"05/06/2024 22:24:12";205;1;45448933474,7222
"DATA LOGGER_VALUE{5}";"05/06/2024 22:24:12";775;1;45448933474,7222
"variables supervision_ANGLE VENT";"05/06/2024 22:24:12";225;1;45448933474,7222
"variables supervision_VITESSE VENT";"05/06/2024 22:24:12";41;1;45448933474,7222
"DATA_METEO_Static_1{16}";"05/06/2024 22:24:12";0;1;45448933474,7222
"variables supervision_IRRADIATION";"05/06/2024 22:25:12";0;1;45448934168,9352
"DATA LOGGER_VALUE{0}";"05/06/2024 22:25:12";209;1;45448934168,9352
"DATA LOGGER_VALUE{1}";"05/06/2024 22:25:12";204;1;45448934168,9352
"DATA LOGGER_VALUE{5}";"05/06/2024 22:25:12";776;1;45448934168,9352
"variables supervision_ANGLE VENT";"05/06/2024 22:25:12";251;1;45448934168,9352
"variables supervision_VITESSE VENT";"05/06/2024 22:25:12";34;1;45448934168,9352
"DATA_METEO_Static_1{16}";"05/06/2024 22:25:12";0;1;45448934168,9352
"variables supervision_IRRADIATION";"05/06/2024 22:26:12";0;1;45448934863,4375
"DATA LOGGER_VALUE{0}";"05/06/2024 22:26:12";209;1;45448934863,4375
"DATA LOGGER_VALUE{1}";"05/06/2024 22:26:12";204;1;45448934863,4375
"DATA LOGGER_VALUE{5}";"05/06/2024 22:26:12";776;1;45448934863,4375
"variables supervision_ANGLE VENT";"05/06/2024 22:26:12";251;1;45448934863,4375
"variables supervision_VITESSE VENT";"05/06/2024 22:26:12";34;1;45448934863,4375
"DATA_METEO_Static_1{16}";"05/06/2024 22:26:12";0;1;45448934863,4375
"variables supervision_IRRADIATION";"05/06/2024 22:27:12";0;1;45448935557,8009
"DATA LOGGER_VALUE{0}";"05/06/2024 22:27:12";209;1;45448935557,8009
"DATA LOGGER_VALUE{1}";"05/06/2024 22:27:12";203;1;45448935557,8009
"DATA LOGGER_VALUE{5}";"05/06/2024 22:27:12";777;1;45448935557,8009
"variables supervision_ANGLE VENT";"05/06/2024 22:27:12";233;1;45448935557,8009
"variables supervision_VITESSE VENT";"05/06/2024 22:27:12";35;1;45448935557,8009
"DATA_METEO_Static_1{16}";"05/06/2024 22:27:12";0;1;45448935557,8009
"variables supervision_IRRADIATION";"05/06/2024 22:28:12";0;1;45448936252,3264
"DATA LOGGER_VALUE{0}";"05/06/2024 22:28:12";207;1;45448936252,3264
"DATA LOGGER_VALUE{1}";"05/06/2024 22:28:12";203;1;45448936252,3264
"DATA LOGGER_VALUE{5}";"05/06/2024 22:28:12";781;1;45448936252,3264
"variables supervision_ANGLE VENT";"05/06/2024 22:28:12";229;1;45448936252,3264
"variables supervision_VITESSE VENT";"05/06/2024 22:28:12";67;1;45448936252,3264
"DATA_METEO_Static_1{16}";"05/06/2024 22:28:12";0;1;45448936252,3264
"variables supervision_IRRADIATION";"05/06/2024 22:29:12";0;1;45448936946,7361
"DATA LOGGER_VALUE{0}";"05/06/2024 22:29:12";207;1;45448936946,7361
"DATA LOGGER_VALUE{1}";"05/06/2024 22:29:12";203;1;45448936946,7361
"DATA LOGGER_VALUE{5}";"05/06/2024 22:29:12";781;1;45448936946,7361
"variables supervision_ANGLE VENT";"05/06/2024 22:29:12";229;1;45448936946,7361
"variables supervision_VITESSE VENT";"05/06/2024 22:29:12";67;1;45448936946,7361
"DATA_METEO_Static_1{16}";"05/06/2024 22:29:12";0;1;45448936946,7361
"variables supervision_IRRADIATION";"05/06/2024 22:30:12";0;1;45448937641,1227
"DATA LOGGER_VALUE{0}";"05/06/2024 22:30:12";207;1;45448937641,1227
"DATA LOGGER_VALUE{1}";"05/06/2024 22:30:12";203;1;45448937641,1227
"DATA LOGGER_VALUE{5}";"05/06/2024 22:30:12";781;1;45448937641,1227
"variables supervision_ANGLE VENT";"05/06/2024 22:30:12";229;1;45448937641,1227
"variables supervision_VITESSE VENT";"05/06/2024 22:30:12";67;1;45448937641,1227
"DATA_METEO_Static_1{16}";"05/06/2024 22:30:12";0;1;45448937641,1227
"variables supervision_IRRADIATION";"05/06/2024 22:31:12";0;1;45448938335,5556
"DATA LOGGER_VALUE{0}";"05/06/2024 22:31:12";207;1;45448938335,5556
"DATA LOGGER_VALUE{1}";"05/06/2024 22:31:12";202;1;45448938335,5556
"DATA LOGGER_VALUE{5}";"05/06/2024 22:31:12";787;1;45448938335,5556
"variables supervision_ANGLE VENT";"05/06/2024 22:31:12";266;1;45448938335,5556
"variables supervision_VITESSE VENT";"05/06/2024 22:31:12";36;1;45448938335,5556
"DATA_METEO_Static_1{16}";"05/06/2024 22:31:12";0;1;45448938335,5556
"variables supervision_IRRADIATION";"05/06/2024 22:32:12";0;1;45448939030,0347
"DATA LOGGER_VALUE{0}";"05/06/2024 22:32:12";207;1;45448939030,0347
"DATA LOGGER_VALUE{1}";"05/06/2024 22:32:12";202;1;45448939030,0347
"DATA LOGGER_VALUE{5}";"05/06/2024 22:32:12";787;1;45448939030,0347
"variables supervision_ANGLE VENT";"05/06/2024 22:32:12";266;1;45448939030,0347
"variables supervision_VITESSE VENT";"05/06/2024 22:32:12";36;1;45448939030,0347
"DATA_METEO_Static_1{16}";"05/06/2024 22:32:12";0;1;45448939030,0347
"variables supervision_IRRADIATION";"05/06/2024 22:33:12";0;1;45448939724,4097
"DATA LOGGER_VALUE{0}";"05/06/2024 22:33:12";207;1;45448939724,4097
"DATA LOGGER_VALUE{1}";"05/06/2024 22:33:12";202;1;45448939724,4097
"DATA LOGGER_VALUE{5}";"05/06/2024 22:33:12";787;1;45448939724,4097
"variables supervision_ANGLE VENT";"05/06/2024 22:33:12";266;1;45448939724,4097
"variables supervision_VITESSE VENT";"05/06/2024 22:33:12";36;1;45448939724,4097
"DATA_METEO_Static_1{16}";"05/06/2024 22:33:12";0;1;45448939724,4097
"variables supervision_IRRADIATION";"05/06/2024 22:34:12";0;1;45448940418,8542
"DATA LOGGER_VALUE{0}";"05/06/2024 22:34:12";206;1;45448940418,8542
"DATA LOGGER_VALUE{1}";"05/06/2024 22:34:12";201;1;45448940418,8542
"DATA LOGGER_VALUE{5}";"05/06/2024 22:34:12";791;1;45448940418,8542
"variables supervision_ANGLE VENT";"05/06/2024 22:34:12";168;1;45448940418,8542
"variables supervision_VITESSE VENT";"05/06/2024 22:34:12";41;1;45448940418,8542
"DATA_METEO_Static_1{16}";"05/06/2024 22:34:12";0;1;45448940418,8542
"variables supervision_IRRADIATION";"05/06/2024 22:35:12";0;1;45448941113,3912
"DATA LOGGER_VALUE{0}";"05/06/2024 22:35:12";206;1;45448941113,3912
"DATA LOGGER_VALUE{1}";"05/06/2024 22:35:12";200;1;45448941113,3912
"DATA LOGGER_VALUE{5}";"05/06/2024 22:35:12";792;1;45448941113,3912
"variables supervision_ANGLE VENT";"05/06/2024 22:35:12";226;1;45448941113,3912
"variables supervision_VITESSE VENT";"05/06/2024 22:35:12";67;1;45448941113,3912
"DATA_METEO_Static_1{16}";"05/06/2024 22:35:12";0;1;45448941113,3912
"variables supervision_IRRADIATION";"05/06/2024 22:36:12";0;1;45448941807,8125
"DATA LOGGER_VALUE{0}";"05/06/2024 22:36:12";206;1;45448941807,8125
"DATA LOGGER_VALUE{1}";"05/06/2024 22:36:12";200;1;45448941807,8125
"DATA LOGGER_VALUE{5}";"05/06/2024 22:36:12";792;1;45448941807,8125
"variables supervision_ANGLE VENT";"05/06/2024 22:36:12";226;1;45448941807,8125
"variables supervision_VITESSE VENT";"05/06/2024 22:36:12";67;1;45448941807,8125
"DATA_METEO_Static_1{16}";"05/06/2024 22:36:12";0;1;45448941807,8125
"variables supervision_IRRADIATION";"05/06/2024 22:37:12";0;1;45448942502,0833
"DATA LOGGER_VALUE{0}";"05/06/2024 22:37:12";206;1;45448942502,0833
"DATA LOGGER_VALUE{1}";"05/06/2024 22:37:12";200;1;45448942502,0833
"DATA LOGGER_VALUE{5}";"05/06/2024 22:37:12";792;1;45448942502,0833
"variables supervision_ANGLE VENT";"05/06/2024 22:37:12";226;1;45448942502,0833
"variables supervision_VITESSE VENT";"05/06/2024 22:37:12";67;1;45448942502,0833
"DATA_METEO_Static_1{16}";"05/06/2024 22:37:12";0;1;45448942502,0833
"variables supervision_IRRADIATION";"05/06/2024 22:38:12";0;1;45448943196,4468
"DATA LOGGER_VALUE{0}";"05/06/2024 22:38:12";206;1;45448943196,4468
"DATA LOGGER_VALUE{1}";"05/06/2024 22:38:12";200;1;45448943196,4468
"DATA LOGGER_VALUE{5}";"05/06/2024 22:38:12";792;1;45448943196,4468
"variables supervision_ANGLE VENT";"05/06/2024 22:38:12";226;1;45448943196,4468
"variables supervision_VITESSE VENT";"05/06/2024 22:38:12";67;1;45448943196,4468
"DATA_METEO_Static_1{16}";"05/06/2024 22:38:12";0;1;45448943196,4468
"variables supervision_IRRADIATION";"05/06/2024 22:39:12";0;1;45448943890,8796
"DATA LOGGER_VALUE{0}";"05/06/2024 22:39:12";206;1;45448943890,8796
"DATA LOGGER_VALUE{1}";"05/06/2024 22:39:12";200;1;45448943890,8796
"DATA LOGGER_VALUE{5}";"05/06/2024 22:39:12";795;1;45448943890,8796
"variables supervision_ANGLE VENT";"05/06/2024 22:39:12";267;1;45448943890,8796
"variables supervision_VITESSE VENT";"05/06/2024 22:39:12";50;1;45448943890,8796
"DATA_METEO_Static_1{16}";"05/06/2024 22:39:12";0;1;45448943890,8796
"variables supervision_IRRADIATION";"05/06/2024 22:40:12";0;1;45448944585,2662
"DATA LOGGER_VALUE{0}";"05/06/2024 22:40:12";206;1;45448944585,2662
"DATA LOGGER_VALUE{1}";"05/06/2024 22:40:12";200;1;45448944585,2662
"DATA LOGGER_VALUE{5}";"05/06/2024 22:40:12";795;1;45448944585,2662
"variables supervision_ANGLE VENT";"05/06/2024 22:40:12";267;1;45448944585,2662
"variables supervision_VITESSE VENT";"05/06/2024 22:40:12";50;1;45448944585,2662
"DATA_METEO_Static_1{16}";"05/06/2024 22:40:12";0;1;45448944585,2662
"variables supervision_IRRADIATION";"05/06/2024 22:41:12";0;1;45448945280,7986
"DATA LOGGER_VALUE{0}";"05/06/2024 22:41:12";206;1;45448945280,7986
"DATA LOGGER_VALUE{1}";"05/06/2024 22:41:12";200;1;45448945280,7986
"DATA LOGGER_VALUE{5}";"05/06/2024 22:41:12";795;1;45448945280,7986
"variables supervision_ANGLE VENT";"05/06/2024 22:41:12";267;1;45448945280,7986
"variables supervision_VITESSE VENT";"05/06/2024 22:41:12";50;1;45448945280,7986
"DATA_METEO_Static_1{16}";"05/06/2024 22:41:12";0;1;45448945280,7986
"variables supervision_IRRADIATION";"05/06/2024 22:42:12";0;1;45448945975,1389
"DATA LOGGER_VALUE{0}";"05/06/2024 22:42:12";205;1;45448945975,1389
"DATA LOGGER_VALUE{1}";"05/06/2024 22:42:12";200;1;45448945975,1389
"DATA LOGGER_VALUE{5}";"05/06/2024 22:42:12";798;1;45448945975,1389
"variables supervision_ANGLE VENT";"05/06/2024 22:42:12";232;1;45448945975,1389
"variables supervision_VITESSE VENT";"05/06/2024 22:42:12";54;1;45448945975,1389
"DATA_METEO_Static_1{16}";"05/06/2024 22:42:12";0;1;45448945975,1389
"variables supervision_IRRADIATION";"05/06/2024 22:43:12";0;0;45448946669,5486
"DATA LOGGER_VALUE{0}";"05/06/2024 22:43:12";205;0;45448946669,5486
"DATA LOGGER_VALUE{1}";"05/06/2024 22:43:12";200;0;45448946669,5486
"DATA LOGGER_VALUE{5}";"05/06/2024 22:43:12";798;0;45448946669,5486
"variables supervision_ANGLE VENT";"05/06/2024 22:43:12";232;0;45448946669,5486
"variables supervision_VITESSE VENT";"05/06/2024 22:43:12";54;0;45448946669,5486
"DATA_METEO_Static_1{16}";"05/06/2024 22:43:12";0;0;45448946669,5486
"variables supervision_IRRADIATION";"05/06/2024 22:44:12";0;0;45448947363,8773
"DATA LOGGER_VALUE{0}";"05/06/2024 22:44:12";205;0;45448947363,8773
"DATA LOGGER_VALUE{1}";"05/06/2024 22:44:12";200;0;45448947363,8773
"DATA LOGGER_VALUE{5}";"05/06/2024 22:44:12";798;0;45448947363,8773
"variables supervision_ANGLE VENT";"05/06/2024 22:44:12";232;0;45448947363,8773
"variables supervision_VITESSE VENT";"05/06/2024 22:44:12";54;0;45448947363,8773
"DATA_METEO_Static_1{16}";"05/06/2024 22:44:12";0;0;45448947363,8773
"variables supervision_IRRADIATION";"05/06/2024 22:45:12";0;0;45448948058,4144
"DATA LOGGER_VALUE{0}";"05/06/2024 22:45:12";205;0;45448948058,4144
"DATA LOGGER_VALUE{1}";"05/06/2024 22:45:12";200;0;45448948058,4144
"DATA LOGGER_VALUE{5}";"05/06/2024 22:45:12";798;0;45448948058,4144
"variables supervision_ANGLE VENT";"05/06/2024 22:45:12";232;0;45448948058,4144
"variables supervision_VITESSE VENT";"05/06/2024 22:45:12";54;0;45448948058,4144
"DATA_METEO_Static_1{16}";"05/06/2024 22:45:12";0;0;45448948058,4144
"variables supervision_IRRADIATION";"05/06/2024 22:46:12";0;0;45448948752,7431
"DATA LOGGER_VALUE{0}";"05/06/2024 22:46:12";205;0;45448948752,7431
"DATA LOGGER_VALUE{1}";"05/06/2024 22:46:12";200;0;45448948752,7431
"DATA LOGGER_VALUE{5}";"05/06/2024 22:46:12";798;0;45448948752,7431
"variables supervision_ANGLE VENT";"05/06/2024 22:46:12";232;0;45448948752,7431
"variables supervision_VITESSE VENT";"05/06/2024 22:46:12";54;0;45448948752,7431
"DATA_METEO_Static_1{16}";"05/06/2024 22:46:12";0;0;45448948752,7431
"variables supervision_IRRADIATION";"05/06/2024 22:47:12";0;0;45448949447,1181
"DATA LOGGER_VALUE{0}";"05/06/2024 22:47:12";205;0;45448949447,1181
"DATA LOGGER_VALUE{1}";"05/06/2024 22:47:12";200;0;45448949447,1181
"DATA LOGGER_VALUE{5}";"05/06/2024 22:47:12";798;0;45448949447,1181
"variables supervision_ANGLE VENT";"05/06/2024 22:47:12";232;0;45448949447,1181
"variables supervision_VITESSE VENT";"05/06/2024 22:47:12";54;0;45448949447,1181
"DATA_METEO_Static_1{16}";"05/06/2024 22:47:12";0;0;45448949447,1181
"variables supervision_IRRADIATION";"05/06/2024 22:48:12";0;0;45448950141,5046
"DATA LOGGER_VALUE{0}";"05/06/2024 22:48:12";205;0;45448950141,5046
"DATA LOGGER_VALUE{1}";"05/06/2024 22:48:12";200;0;45448950141,5046
"DATA LOGGER_VALUE{5}";"05/06/2024 22:48:12";798;0;45448950141,5046
"variables supervision_ANGLE VENT";"05/06/2024 22:48:12";232;0;45448950141,5046
"variables supervision_VITESSE VENT";"05/06/2024 22:48:12";54;0;45448950141,5046
"DATA_METEO_Static_1{16}";"05/06/2024 22:48:12";0;0;45448950141,5046
"variables supervision_IRRADIATION";"05/06/2024 22:49:12";0;0;45448950835,8796
"DATA LOGGER_VALUE{0}";"05/06/2024 22:49:12";205;0;45448950835,8796
"DATA LOGGER_VALUE{1}";"05/06/2024 22:49:12";200;0;45448950835,8796
"DATA LOGGER_VALUE{5}";"05/06/2024 22:49:12";798;0;45448950835,8796
"variables supervision_ANGLE VENT";"05/06/2024 22:49:12";232;0;45448950835,8796
"variables supervision_VITESSE VENT";"05/06/2024 22:49:12";54;0;45448950835,8796
"DATA_METEO_Static_1{16}";"05/06/2024 22:49:12";0;0;45448950835,8796
"variables supervision_IRRADIATION";"05/06/2024 22:50:12";0;0;45448951530,2199
"DATA LOGGER_VALUE{0}";"05/06/2024 22:50:12";205;0;45448951530,2199
"DATA LOGGER_VALUE{1}";"05/06/2024 22:50:12";200;0;45448951530,2199
"DATA LOGGER_VALUE{5}";"05/06/2024 22:50:12";798;0;45448951530,2199
"variables supervision_ANGLE VENT";"05/06/2024 22:50:12";232;0;45448951530,2199
"variables supervision_VITESSE VENT";"05/06/2024 22:50:12";54;0;45448951530,2199
"DATA_METEO_Static_1{16}";"05/06/2024 22:50:12";0;0;45448951530,2199
"variables supervision_IRRADIATION";"05/06/2024 22:51:12";0;0;45448952224,5833
"DATA LOGGER_VALUE{0}";"05/06/2024 22:51:12";205;0;45448952224,5833
"DATA LOGGER_VALUE{1}";"05/06/2024 22:51:12";200;0;45448952224,5833
"DATA LOGGER_VALUE{5}";"05/06/2024 22:51:12";798;0;45448952224,5833
"variables supervision_ANGLE VENT";"05/06/2024 22:51:12";232;0;45448952224,5833
"variables supervision_VITESSE VENT";"05/06/2024 22:51:12";54;0;45448952224,5833
"DATA_METEO_Static_1{16}";"05/06/2024 22:51:12";0;0;45448952224,5833
"variables supervision_IRRADIATION";"05/06/2024 22:52:12";0;0;45448952918,9352
"DATA LOGGER_VALUE{0}";"05/06/2024 22:52:12";205;0;45448952918,9352
"DATA LOGGER_VALUE{1}";"05/06/2024 22:52:12";200;0;45448952918,9352
"DATA LOGGER_VALUE{5}";"05/06/2024 22:52:12";798;0;45448952918,9352
"variables supervision_ANGLE VENT";"05/06/2024 22:52:12";232;0;45448952918,9352
"variables supervision_VITESSE VENT";"05/06/2024 22:52:12";54;0;45448952918,9352
"DATA_METEO_Static_1{16}";"05/06/2024 22:52:12";0;0;45448952918,9352
"variables supervision_IRRADIATION";"05/06/2024 22:53:12";0;0;45448953613,4259
"DATA LOGGER_VALUE{0}";"05/06/2024 22:53:12";205;0;45448953613,4259
"DATA LOGGER_VALUE{1}";"05/06/2024 22:53:12";200;0;45448953613,4259
"DATA LOGGER_VALUE{5}";"05/06/2024 22:53:12";798;0;45448953613,4259
"variables supervision_ANGLE VENT";"05/06/2024 22:53:12";232;0;45448953613,4259
"variables supervision_VITESSE VENT";"05/06/2024 22:53:12";54;0;45448953613,4259
"DATA_METEO_Static_1{16}";"05/06/2024 22:53:12";0;0;45448953613,4259
"variables supervision_IRRADIATION";"05/06/2024 22:54:12";0;0;45448954307,9745
"DATA LOGGER_VALUE{0}";"05/06/2024 22:54:12";205;0;45448954307,9745
"DATA LOGGER_VALUE{1}";"05/06/2024 22:54:12";200;0;45448954307,9745
"DATA LOGGER_VALUE{5}";"05/06/2024 22:54:12";798;0;45448954307,9745
"variables supervision_ANGLE VENT";"05/06/2024 22:54:12";232;0;45448954307,9745
"variables supervision_VITESSE VENT";"05/06/2024 22:54:12";54;0;45448954307,9745
"DATA_METEO_Static_1{16}";"05/06/2024 22:54:12";0;0;45448954307,9745
"variables supervision_IRRADIATION";"05/06/2024 22:55:12";0;0;45448955002,2801
"DATA LOGGER_VALUE{0}";"05/06/2024 22:55:12";205;0;45448955002,2801
"DATA LOGGER_VALUE{1}";"05/06/2024 22:55:12";200;0;45448955002,2801
"DATA LOGGER_VALUE{5}";"05/06/2024 22:55:12";798;0;45448955002,2801
"variables supervision_ANGLE VENT";"05/06/2024 22:55:12";232;0;45448955002,2801
"variables supervision_VITESSE VENT";"05/06/2024 22:55:12";54;0;45448955002,2801
"DATA_METEO_Static_1{16}";"05/06/2024 22:55:12";0;0;45448955002,2801
"variables supervision_IRRADIATION";"05/06/2024 22:56:12";0;0;45448955696,7361
"DATA LOGGER_VALUE{0}";"05/06/2024 22:56:12";205;0;45448955696,7361
"DATA LOGGER_VALUE{1}";"05/06/2024 22:56:12";200;0;45448955696,7361
"DATA LOGGER_VALUE{5}";"05/06/2024 22:56:12";798;0;45448955696,7361
"variables supervision_ANGLE VENT";"05/06/2024 22:56:12";232;0;45448955696,7361
